"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_WT","mean_SHED","ngood_WT","ngood_SHED"
"1838","Q9WVA2",-0.116006418357064,-2.58884469052891,-2.53381872862547,0.0199472096165473,0.119168490999502,-3.37171524850957,FALSE,-2.64684789970744,-2.53084148135037,9,9
"859","P52503",-0.153564308448483,-2.58978932937877,-2.62372494638296,0.020426265501864,0.121077914357512,-3.19979004437382,FALSE,-2.66657148360302,-2.51300717515453,6,6
"1665","Q9D1R9",0.286882366160164,-2.61119021548759,2.52034804603594,0.0205283288921484,0.121077914357512,-3.39708168283146,FALSE,-2.46774903240751,-2.75463139856767,9,9
"282","B8JK33",-0.126045216770916,-2.58983725780427,-2.50374077166377,0.02126664550042,0.12463869451512,-3.42826487396932,FALSE,-2.65285986618973,-2.52681464941881,9,9
"1834","Q9WV55",0.187088898581428,-2.59633629923566,2.4991103872523,0.0214768994078517,0.125079300953903,-3.43694142859705,FALSE,-2.50279184994494,-2.68988074852637,9,9
"1871","S4R2F3",0.77279044168741,-2.66772936516969,2.87823661730985,0.0217486403046009,0.125870255762878,-3.01540806112278,FALSE,-2.28133414432599,-3.0541245860134,3,3
"209","A2AAW9",-0.130674888388369,-2.58830710238533,-2.55794410954751,0.0231844046935978,0.127246493665977,-3.31035168589523,FALSE,-2.65364454657952,-2.52296965819115,6,6
"657","P10922",0.423510816363522,-2.63971356658829,2.45936732499886,0.0233633394093951,0.127246493665977,-3.51108769525202,FALSE,-2.42795815840653,-2.85146897477005,9,9
"779","P34884",0.190656085932127,-2.5971181025723,2.48072140714971,0.0223312835940412,0.127246493665977,-3.47132160133445,FALSE,-2.50179005960624,-2.69244614553836,9,9
"788","P35979",-0.115990923035276,-2.58909075375214,-2.45391625033028,0.0236338493158343,0.127246493665977,-3.52121133052339,FALSE,-2.64708621526978,-2.53109529223451,9,9
"819","P47754",-0.135887727928723,-2.58860859074422,-2.56906888977289,0.0226939272619873,0.127246493665977,-3.29170841675617,FALSE,-2.65655245470858,-2.52066472677986,6,6
"889","P58710",0.134541468109006,-2.59077580232995,2.45388481340696,0.0236354178299654,0.127246493665977,-3.52126968192915,FALSE,-2.52350506827545,-2.65804653638445,9,9
"924","P62264",0.100325614212409,-2.58775631326579,2.4583600984668,0.0234131040896303,0.127246493665977,-3.51295914510346,FALSE,-2.53759350615958,-2.63791912037199,9,9
"945","P62827",-0.213013667180121,-2.59624795331281,-2.57248401209268,0.0225453789229063,0.127246493665977,-3.28598064001758,FALSE,-2.70275478690287,-2.48974111972275,6,6
"997","P70372",0.24998839646232,-2.59283837406294,2.84072773904147,0.0230027092434808,0.127246493665977,-3.06037076692291,FALSE,-2.46784417583178,-2.7178325722941,3,3
"1040","Q00623",-0.270853007031536,-2.60367597487934,-2.5756269723869,0.0224094989217006,0.127246493665977,-3.28070743585466,FALSE,-2.7391024783951,-2.46824947136357,6,6
"1309","Q8BG32",-0.129269512347494,-2.58807585285593,-2.56887137605399,0.0227025474067764,0.127246493665977,-3.29203961717105,FALSE,-2.65271060902968,-2.52344109668218,6,6
"1643","Q9CZM2",0.178299643986355,-2.59530554761372,2.46084372664364,0.0232905725771314,0.127246493665977,-3.50834381453129,FALSE,-2.50615572562054,-2.68445536960689,9,9
"1016","P85094",-0.232825953140501,-2.60520705523635,-2.43172298271873,0.0247656823354291,0.132560819899464,-3.56231125443601,FALSE,-2.7216200318066,-2.4887940786661,9,9
"1015","P84244",0.363838875419812,-2.62835185950881,2.42566523795696,0.0250832949430488,0.133489259294616,-3.57349670800029,FALSE,-2.4464324217989,-2.81027129721871,9,9
"1002","P70699",-0.192150565489051,-2.59357901082815,-2.50216632567412,0.0258016551801505,0.136527615410396,-3.40346642577134,FALSE,-2.68965429357268,-2.49750372808363,6,6
"477","G3UWN9",0.107367988270762,-2.58850871748556,2.40507909574785,0.0261912428823411,0.137762629259601,-3.61140143794026,FALSE,-2.53482472335018,-2.64219271162094,9,9
"784","P35564",0.234934562029267,-2.60334253647391,2.39982247813835,0.0264813693393185,0.137762629259601,-3.62105358156114,FALSE,-2.48587525545928,-2.72080981748855,9,9
"832","P48771",-0.102304531407633,-2.58807308628956,-2.40091140520639,0.0264210241284804,0.137762629259601,-3.61905500459511,FALSE,-2.63922535199338,-2.53692082058575,9,9
"690","P15864",0.353400607045993,-2.62749170775575,2.38457106611082,0.0273401431348526,0.141179133780162,-3.64899582758805,FALSE,-2.45079140423275,-2.80419201127875,9,9
"826","P47963",0.319307767026231,-2.61880654498556,2.38277384787878,0.0274430281646103,0.141179133780162,-3.6522823942787,FALSE,-2.45915266147244,-2.77846042849867,9,9
"426","E9QN08",-0.0995854917203526,-2.58791808387879,-2.373880855308,0.0279574378656527,0.141467691057893,-3.66852581875064,FALSE,-2.63771082973896,-2.53812533801861,9,9
"651","P10518",-0.167124108643482,-2.5951542411966,-2.37531902328432,0.0278736454538663,0.141467691057893,-3.66590111061085,FALSE,-2.67871629551835,-2.51159218687486,9,9
"790","P37040",0.178654644692484,-2.5957864694057,2.37459080047667,0.0279160449301906,0.141467691057893,-3.66723024803288,FALSE,-2.50645914705946,-2.68511379175195,9,9
"1771","Q9JKY7",0.254881906034625,-2.60719336405048,2.37043817954406,0.0281589703867239,0.141713079228839,-3.67480541954657,FALSE,-2.47975241103316,-2.73463431706779,9,9
"696","P16331",-0.097843040906411,-2.58780609607296,-2.36262259981481,0.0286215057989958,0.141730023368289,-3.68904350537337,FALSE,-2.63672761652617,-2.53888457561976,9,9
"1014","P84104",-0.13745317131992,-2.58914719441868,-2.44867919102172,0.0285765702357196,0.141730023368289,-3.49215731085386,FALSE,-2.65787378007864,-2.52042060875872,6,6
"1610","Q9CQV8",0.248988510298456,-2.59312924108536,2.69671657485533,0.0285599107300348,0.141730023368289,-3.23439777698259,FALSE,-2.46863498593613,-2.71762349623459,3,3
"1658","Q9D0S9",-0.0896698862250889,-2.58731137246734,-2.35927143358568,0.0288219825478767,0.141963594890074,-3.69514087519507,FALSE,-2.63214631557989,-2.5424764293548,9,9
"1430","Q8QZS1",-0.0949077420509339,-2.58767120742476,-2.35659296900935,0.0289831517540407,0.142002108593871,-3.70001097051485,FALSE,-2.63512507845023,-2.5402173363993,9,9
"327","D3Z3B8",0.519181890233476,-2.6303118017093,2.68319871385596,0.0291484542097245,0.142060361043184,-3.25083488839103,FALSE,-2.37072085659256,-2.88990274682604,3,3
"63","A0A0R3P9C8",0.144355533423399,-2.59201295959348,2.34820348908408,0.0294933879575243,0.142988886118678,-3.71524597173899,FALSE,-2.51983519288178,-2.66419072630518,9,9
"610","P00920",-0.152040302255286,-2.59051139176069,-2.39210867762295,0.0318213773241358,0.153471851052863,-3.58526656434913,FALSE,-2.66653154288833,-2.51449124063304,6,6
"345","D6RI64",-0.645030145998657,-2.72641012275299,-2.38285638284643,0.0323844440139689,0.153908032441824,-3.60042298563809,FALSE,-3.04892519575231,-2.40389504975366,6,6
"526","J3QNY6",0.556740341268167,-2.66633890841804,2.38243294647863,0.0324104387971444,0.153908032441824,-3.60111612878768,FALSE,-2.38796873778396,-2.94470907905212,6,6
"852","P51855",-0.123166887640371,-2.59008495257132,-2.30551994274915,0.0322205645671548,0.153908032441824,-3.79230306528706,FALSE,-2.65166839639151,-2.52850150875114,9,9
"702","P17182",-0.0954814661786034,-2.58793176045294,-2.27860213126207,0.0340582128211117,0.16069228194275,-3.84049935878529,FALSE,-2.63567249354224,-2.54019102736364,9,9
"988","P68372",-0.100854479464817,-2.58843173346812,-2.27677824428361,0.0341861550137385,0.16069228194275,-3.8437536641036,FALSE,-2.63885897320053,-2.53800449373571,9,9
"781","P35486",0.0996101596240934,-2.58825256822111,2.26996183268519,0.0346682395318209,0.161721630958603,-3.85590309833945,FALSE,-2.53844748840906,-2.63805764803315,9,9
"911","P61458",0.127494304712483,-2.59072529900407,2.2619303570213,0.0352442806376578,0.161721630958603,-3.87019205233665,FALSE,-2.52697814664782,-2.65447245136031,9,9
"1175","Q61335",0.347464478482856,-2.63189428178812,2.26688631205367,0.0348877940369795,0.161721630958603,-3.86137817195447,FALSE,-2.45816204254669,-2.80562652102955,9,9
"1217","Q64458",0.266656377670966,-2.60350922360693,2.33759284150308,0.0352783687404296,0.161721630958603,-3.67426369192674,FALSE,-2.47018103477144,-2.73683741244241,6,6
"1611","Q9CQX2",0.406900391483314,-2.6287793792748,2.33793239410119,0.0352557726314205,0.161721630958603,-3.67371170507885,FALSE,-2.42532918353314,-2.83222957501646,6,6
"1380","Q8CAQ8",0.127556278631606,-2.59082983211321,2.25128641573219,0.0360212543265758,0.164313702002016,-3.88908496652985,FALSE,-2.5270516927974,-2.65460797142901,9,9
"755","P27773",-0.124838882620193,-2.59086492407817,-2.24441735651332,0.0365309933640663,0.165108364358937,-3.90125074044954,FALSE,-2.65328436538826,-2.52844548276807,9,9
"1717","Q9DC50",-0.144604818681046,-2.59306993202318,-2.24413526445212,0.0365520677036523,0.165108364358937,-3.90174990239629,FALSE,-2.6653723413637,-2.52076752268265,9,9
"1570","Q99LP6",-0.139632796143816,-2.59223197891375,-2.23984702413068,0.0368738075275351,0.16575313480824,-3.9093335540988,FALSE,-2.66204837698566,-2.52241558084184,9,9
"487","G3UYV7",0.0944059714288745,-2.58641225719326,2.30790583959019,0.03730788546985,0.166894212295078,-3.72240643763057,FALSE,-2.53920927147883,-2.6336152429077,6,6
"105","A0A1B0GSD0",-0.130868405640682,-2.59182608090417,-2.22900155074778,0.0376991531821287,0.167030697830867,-3.92847661121393,FALSE,-2.65726028372451,-2.52639187808383,9,9
"623","P05202",-0.147562249923159,-2.59383081792502,-2.23066532249941,0.0375714493679263,0.167030697830867,-3.92554337821831,FALSE,-2.6676119428866,-2.52004969296344,9,9
"1136","Q543K9",-0.116738500455747,-2.59005631256352,-2.21611878300145,0.0387015198248906,0.170655273132613,-3.9511464333274,FALSE,-2.64842556279139,-2.53168706233565,9,9
"780","P34914",-0.100391373175573,-2.58853369209545,-2.20146248793149,0.0398715025138495,0.170985537551861,-3.9768448928959,FALSE,-2.63872937868324,-2.53833800550767,9,9
"868","P54775",-0.149644397588341,-2.59061100256646,-2.27234583837208,0.0398843154548618,0.170985537551861,-3.77975909218137,FALSE,-2.66543320136063,-2.51578880377229,6,6
"1033","P99024",-0.121488127607354,-2.58827623989375,-2.28098023617674,0.0392437161690317,0.170985537551861,-3.76586542490692,FALSE,-2.64902030369743,-2.52753217609008,6,6
"1468","Q8VDD5",0.104627000453508,-2.58882396827468,2.20813398253037,0.0393349773127163,0.170985537551861,-3.9651592791477,FALSE,-2.53651046804793,-2.64113746850143,9,9
"1799","Q9QYR9",-0.125469057516677,-2.59098992056037,-2.20139848836499,0.039876681632159,0.170985537551861,-3.97695689348126,FALSE,-2.65372444931871,-2.52825539180204,9,9
"1862","Q9Z2U1",-0.115970654725413,-2.58992715289966,-2.20781966535938,0.0393601059367817,0.170985537551861,-3.96571028868612,FALSE,-2.64791248026237,-2.53194182553695,9,9
"1082","Q3TQC7",0.0735896897125204,-2.58648434825785,2.19074687226092,0.040747270630035,0.173082443134919,-3.99557102503654,FALSE,-2.54968950340159,-2.62327919311411,9,9
"1589","Q9CQ62",-0.103836730740962,-2.58894710041681,-2.19271681406006,0.0405849645258493,0.173082443134919,-3.9921324388813,FALSE,-2.64086546578729,-2.53702873504633,9,9
"603","O89017",-0.157122230392367,-2.59543390485995,-2.18739023573267,0.0410251940196251,0.173261691640709,-4.00142596268065,FALSE,-2.67399502005613,-2.51687278966376,9,9
"1488","Q91VB8",-0.223735542588484,-2.6075777510381,-2.18572534530392,0.0411636848390452,0.173261691640709,-4.00432806045325,FALSE,-2.71944552233234,-2.49570997974386,9,9
"430","E9QP56",-0.13628950866158,-2.59244773137871,-2.17520444245081,0.0420487554743211,0.174231263125443,-4.02263721862864,FALSE,-2.6605924857095,-2.52430297704792,9,9
"709","P17751",-0.110531414693987,-2.58959271971797,-2.18036611416136,0.0416123841398716,0.174231263125443,-4.01366102625561,FALSE,-2.64485842706496,-2.53432701237098,9,9
"996","P70349",-0.0884914764081338,-2.58760882668133,-2.17405313050548,0.0421466554428716,0.174231263125443,-4.02463765186613,FALSE,-2.63185456488539,-2.54336308847726,9,9
"1335","Q8BK30",-0.170125383500174,-2.59723505338086,-2.17614349905765,0.041969057837008,0.174231263125443,-4.02100512249545,FALSE,-2.68229774513095,-2.51217236163078,9,9
"507","G5E902",0.23567720178782,-2.60647639038086,2.17169712682064,0.042347642269306,0.174284074406121,-4.0287293208584,FALSE,-2.48863778948695,-2.72431499127477,9,9
"521","H7BX95",-0.105266154533981,-2.58724119780829,-2.22236999725443,0.0437899029629803,0.179422345768671,-3.85975446516677,FALSE,-2.63987427507528,-2.5346081205413,6,6
"1440","Q8R1A8",-0.132948982102935,-2.5922510494078,-2.14680495914155,0.0445251178260726,0.181631097387415,-4.07179869479029,FALSE,-2.65872554045927,-2.52577655835633,9,9
"624","P05213",-0.0743661437461818,-2.58661401413982,-2.14107500920326,0.0450405529483414,0.182129048166656,-4.08167094310669,FALSE,-2.62379708601291,-2.54943094226673,9,9
"687","P15105",0.128660033894338,-2.59166365230513,2.14178814251594,0.0449761093501591,0.182129048166656,-4.080443132006,FALSE,-2.52733363535796,-2.6559936692523,9,9
"973","P63242",-0.106943959130978,-2.58929460472282,-2.13863741026074,0.0452614648295743,0.182226593183417,-4.08586593793388,FALSE,-2.64276658428831,-2.53582262515733,9,9
"607","P00329",-0.240252481015251,-2.6134111039859,-2.12889202391529,0.0461545207968777,0.182645667768841,-4.10260858555362,FALSE,-2.73353734449353,-2.49328486347828,9,9
"738","P24456",0.176228832351557,-2.59779094028312,2.12956674387351,0.0460921788631308,0.182645667768841,-4.10145089548079,FALSE,-2.50967652410734,-2.6859053564589,9,9
"759","P28474",-0.140675520042563,-2.59364775858139,-2.13496911913556,0.0455957652439896,0.182645667768841,-4.09217348831284,FALSE,-2.66398551860267,-2.52330999856011,9,9
"862","P52843",-0.215851290867058,-2.60682175709602,-2.13011356486019,0.0460417104336657,0.182645667768841,-4.10051249324025,FALSE,-2.71474740252955,-2.49889611166249,9,9
"860","P52760",-0.0979540043134481,-2.58866153823418,-2.11994424552541,0.046988529275114,0.18515480046279,-4.11794029074769,FALSE,-2.6376385403909,-2.53968453607745,9,9
"874","P56135",0.154908989121349,-2.59467036820844,2.11555126251972,0.0474029711881658,0.185950410210465,-4.12545319570027,FALSE,-2.51721587364776,-2.67212486276911,9,9
"994","P70296",-0.126577072875295,-2.59186432225504,-2.11355851919646,0.0475920596327,0.185950410210465,-4.12885807705593,FALSE,-2.65515285869268,-2.52857578581739,9,9
"485","G3UY29",0.1757503453191,-2.59366743618173,2.17280002006008,0.0480162403123106,0.186819489618486,-3.93835888301525,FALSE,-2.50579226352218,-2.68154260884128,6,6
"799","P41105",0.211421578469377,-2.60385878950003,2.09251136087549,0.0496312878423445,0.192295282602557,-4.16470045946019,FALSE,-2.49814800026534,-2.70956957873472,9,9
"1449","Q8R4N0",-0.0770790098824503,-2.58696227263781,-2.08193869380625,0.0506851707468588,0.195560283798297,-4.18262213245008,FALSE,-2.62550177757904,-2.54842276769659,9,9
"125","A0A1L1STE6",-0.143354655292603,-2.59435755925838,-2.07428193736273,0.0514609606410348,0.197551729231963,-4.19556604969864,FALSE,-2.66603488690468,-2.52268023161208,9,9
"748","P26443",0.0834373795493403,-2.58744613240441,2.07056580715045,0.0518413285133553,0.197551729231963,-4.20183759709809,FALSE,-2.54572744262974,-2.62916482217908,9,9
"1069","Q3TCD4",-0.127817153361318,-2.59158324149706,-2.07203272957454,0.0516908786208493,0.197551729231963,-4.19936277102626,FALSE,-2.65549181817772,-2.5276746648164,9,9
"606","P00186",0.139589475818504,-2.59360219332417,2.06633059101508,0.0522779160758038,0.198398976582763,-4.20897666412996,FALSE,-2.52380745541491,-2.66339693123342,9,9
"613","P01887",0.158468050015043,-2.59253626837097,2.12353083194807,0.0525920834343623,0.198776609225386,-4.01571075007572,FALSE,-2.51330224336345,-2.67177029337849,6,6
"747","P26350",0.212063892314015,-2.60612457677086,2.06059259721924,0.0528747008520328,0.199032410524319,-4.21863435917241,FALSE,-2.50009263061385,-2.71215652292787,9,9
"95","A0A140T8T4",0.209440229001295,-2.59176952740875,2.27418309413268,0.054285938513882,0.20188264684279,-3.75299647767597,FALSE,-2.48704941290811,-2.6964896419094,3,3
"595","O88587",-0.0799236605567624,-2.58722522878552,-2.04782510957411,0.0542246512102127,0.20188264684279,-4.24006323629155,FALSE,-2.6271870590639,-2.54726339850714,9,9
"1218","Q64471",-0.0728096359009731,-2.58671788434727,-2.04839138377752,0.0541641264029459,0.20188264684279,-4.23911457401246,FALSE,-2.62312270229776,-2.55031306639679,9,9
"1517","Q91YH5",0.197139662992689,-2.59091164011214,2.26188194773256,0.0553151017227607,0.204283167275724,-3.76815013393437,FALSE,-2.49234180861579,-2.68948147160848,3,3
"1617","Q9CR57",0.267009315896947,-2.61530436563847,2.03719050061201,0.0553726511730095,0.204283167275724,-4.25784842211557,FALSE,-2.48179970769,-2.74880902358695,9,9
"1031","P97821",-0.162970150548262,-2.59766548097111,-2.02809444855652,0.0563718287479426,0.207144100875377,-4.27301414700763,FALSE,-2.67915055624524,-2.51618040569698,9,9
"660","P11352",-0.109128222375743,-2.59022772515853,-2.01970106748689,0.0573081329377574,0.208926500395131,-4.28697013290033,FALSE,-2.6447918363464,-2.53566361397066,9,9
"1580","Q9CPT4",0.165101989709505,-2.59361248383201,2.07717425030545,0.0572644803154201,0.208926500395131,-4.08774403681645,FALSE,-2.51106148897726,-2.67616347868677,6,6
"1722","Q9DCJ5",0.199886325601298,-2.60436732998753,2.01419206085525,0.0579302277867125,0.210366238943121,-4.29611013967258,FALSE,-2.50442416718689,-2.70431049278818,9,9
"1178","Q61425",-0.103263938055536,-2.58962217732432,-2.00871739015934,0.0585544283690425,0.211802346366146,-4.30517739267285,FALSE,-2.64125414635209,-2.53799020829655,9,9
"1043","Q01853",-0.084170938498265,-2.5877765954564,-1.99382029641446,0.0602835061686094,0.217208275144484,-4.32977011786705,FALSE,-2.62986206470554,-2.54569112620727,9,9
"178","A0A494B985",0.115641932807149,-2.59109467051791,1.98127267803315,0.0617751156130349,0.21917148297958,-4.35039267005146,FALSE,-2.53327370411434,-2.64891563692149,9,9
"677","P14131",0.357964462487719,-2.60883134586901,2.18980142737589,0.0617498802433187,0.21917148297958,-3.85686347188829,FALSE,-2.42984911462515,-2.78781357711287,3,3
"1538","Q922Q1",0.20530318925131,-2.60408562308295,1.98225726203829,0.0616568930413613,0.21917148297958,-4.34877750807624,FALSE,-2.50143402845729,-2.7067372177086,9,9
"1742","Q9EQH3",0.227426958882825,-2.59388804821463,2.19525067751408,0.0612383590606201,0.21917148297958,-3.85016320552452,FALSE,-2.48017456877322,-2.70760152765604,3,3
"594","O88569",-0.0773324346809124,-2.5872204472596,-1.97541633105197,0.0624824940082456,0.220835074242883,-4.35998896622828,FALSE,-2.62588666460006,-2.54855422991915,9,9
